numero_radicado;fecha_asignacion;cod_dependencia;nombre_dependencia;nro_noticia_orfeo
20255980001155;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511151
20255980000872;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202520310
20250090000911;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20258870000345;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20255980000882;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514875
20250040000061;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20255210000351;7/01/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20258150000011;7/01/2025;815;VENTANILLA UNICA DE CORRESPONDENCIA - ATLANTICO - SEDE COLPATRIA;
20250060001431;7/01/2025;6;SECCIONAL CALI;
20255210000082;7/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510362
20250140000782;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870000972;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870000982;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870000992;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20257470000305;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060001441;7/01/2025;6;SECCIONAL CALI;
20255980000892;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514885
20250090000921;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255980000902;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514892
20250030000192;7/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20255210000361;7/01/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20255980001165;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511134
20258150000021;7/01/2025;815;VENTANILLA UNICA DE CORRESPONDENCIA - ATLANTICO - SEDE COLPATRIA;
20250230000111;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060001451;7/01/2025;6;SECCIONAL CALI;
20250040000071;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20255980001175;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511122
20257640001002;7/01/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250090000612;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060000355;7/01/2025;6;SECCIONAL CALI;
20255980001185;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512171
20250090000931;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250230000121;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060001461;7/01/2025;6;SECCIONAL CALI;
20255210000371;7/01/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20256110001542;7/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;110016000052202516190
20250370000822;7/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510871
20255980001195;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512166
20257470000315;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060001471;7/01/2025;6;SECCIONAL CALI;
20250230000131;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20255210000381;7/01/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20250090000941;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250230000141;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060001481;7/01/2025;6;SECCIONAL CALI;
20250270000012;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511138
20250090000951;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250230000151;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250210000055;7/01/2025;21;DIRECCION SECCIONAL CHOCO;
20250060001491;7/01/2025;6;SECCIONAL CALI;
20250090000961;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250100000155;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250040000081;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250060000365;7/01/2025;6;SECCIONAL CALI;
20250230000161;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250140000792;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250190000142;7/01/2025;19;DIRECCION SECCIONAL CESAR;
20250060001501;7/01/2025;6;SECCIONAL CALI;
20250180000122;7/01/2025;18;DIRECCION SECCIONAL SUCRE;700016001037202510060
20250090000971;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250240000162;7/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250090000981;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250240000172;7/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250230000171;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250020000322;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20252800000021;7/01/2025;280;SECCIONAL CASANARE;
20250020000332;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20250060001511;7/01/2025;6;SECCIONAL CALI;
20258870000355;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250210000065;7/01/2025;21;DIRECCION SECCIONAL CHOCO;
20250020000342;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20250090000991;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250230000181;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250140000131;7/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250250000505;7/01/2025;25;DIRECCION SECCIONAL BOYACA;152386000212202510011
20255840000021;7/01/2025;584;DIRECCION SECCIONAL SAN ANDRES;
20250020000352;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20257470000325;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250190000335;7/01/2025;19;DIRECCION SECCIONAL CESAR;
20250040000091;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250270000022;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511190
20250090001001;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250240000295;7/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250230000191;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250100000165;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20258870000365;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870000421;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250090001011;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20258870000431;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250090001021;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250190000152;7/01/2025;19;DIRECCION SECCIONAL CESAR;
20258870000441;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250230000201;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20255980001205;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511107
20250370000912;7/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510858
20250060000375;7/01/2025;6;SECCIONAL CALI;
20255980001215;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511106
20250200000492;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20252800000062;7/01/2025;280;SECCIONAL CASANARE;
20255980001225;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511092
20250040000101;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250230000211;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090001031;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250200000502;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250370000922;7/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510848
20258870000375;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250020000155;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20250090001041;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250200000512;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20253180000152;7/01/2025;395;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - PEREIRA;
20250100000175;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250090001051;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060001521;7/01/2025;6;SECCIONAL CALI;
20250200000522;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250210000075;7/01/2025;21;DIRECCION SECCIONAL CHOCO;
20250370000932;7/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510881
20255980000912;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202520277
20255980001235;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512878
20250100000192;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20255980000922;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202520230
20257470000335;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250140000245;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250200000532;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060001732;7/01/2025;6;SECCIONAL CALI;
20255980001245;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511066
20250090001061;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060001531;7/01/2025;6;SECCIONAL CALI;
20250040000111;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20255210000102;7/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510443
20250200000542;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060001742;7/01/2025;6;SECCIONAL CALI;
20255980001255;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512846
20250140000802;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;730016099355202510037
20250090001071;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250250000515;7/01/2025;25;DIRECCION SECCIONAL BOYACA;
20250060001752;7/01/2025;6;SECCIONAL CALI;
20255980001265;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511039
20250060001762;7/01/2025;6;SECCIONAL CALI;
20250270000032;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511189
20258870000385;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250090000622;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060001772;7/01/2025;6;SECCIONAL CALI;
20255980001275;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511019
20253180000162;7/01/2025;395;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - PEREIRA;
20250140000812;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060001541;7/01/2025;6;SECCIONAL CALI;
20250090001081;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060001782;7/01/2025;6;SECCIONAL CALI;
20250200000552;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20255980001285;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511010
20250250000092;7/01/2025;25;DIRECCION SECCIONAL BOYACA;
20250060001792;7/01/2025;6;SECCIONAL CALI;
20250100000185;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250060001802;7/01/2025;6;SECCIONAL CALI;
20250090001091;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250200000562;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20255210000112;7/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510444
20250240000305;7/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20258870001012;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250040000121;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20255980001295;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511008
20255840000031;7/01/2025;584;DIRECCION SECCIONAL SAN ANDRES;
20250060001812;7/01/2025;6;SECCIONAL CALI;
20250090001101;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255980001305;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511005
20250090001111;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250100000195;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250060001822;7/01/2025;6;SECCIONAL CALI;
20250020000165;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20255980001315;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511002
20250200000572;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250040000131;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250090001121;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060001551;7/01/2025;6;SECCIONAL CALI;
20250060001832;7/01/2025;6;SECCIONAL CALI;
20250250000525;7/01/2025;25;DIRECCION SECCIONAL BOYACA;
20258870000395;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250100000205;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250060000385;7/01/2025;6;SECCIONAL CALI;
20250060001842;7/01/2025;6;SECCIONAL CALI;
20255980001325;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511000
20250090001131;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250140000822;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230000142;7/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20258870000405;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250200000582;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250040000141;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20255980001335;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512695
20250140000114;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250200000592;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250090001141;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255980001345;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512149
20250060001852;7/01/2025;6;SECCIONAL CALI;
20250200000602;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20253160000192;7/01/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;170016000256202510157
20250060001862;7/01/2025;6;SECCIONAL CALI;
20255980001355;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512681
20250090001151;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250140000124;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250040000151;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250090001161;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250100000215;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20255980001365;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510998
20257470001022;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060000395;7/01/2025;6;SECCIONAL CALI;
20252800000072;7/01/2025;280;SECCIONAL CASANARE;
20250370000942;7/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510905
20250020000175;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20250090001171;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255980001375;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510997
20250040000161;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250090001181;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20256110000441;7/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250200000612;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060001872;7/01/2025;6;SECCIONAL CALI;
20255980001385;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511945
20250090000632;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250200000622;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250190000345;7/01/2025;19;DIRECCION SECCIONAL CESAR;
20250090001191;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060001882;7/01/2025;6;SECCIONAL CALI;
20258870000415;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250240000182;7/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250200000632;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250200000642;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250020000185;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20250090001201;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20252800000082;7/01/2025;280;SECCIONAL CASANARE;
20250200000652;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060001561;7/01/2025;6;SECCIONAL CALI;
20257470000345;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250200000662;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250200000672;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250090001211;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250100000225;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250060001892;7/01/2025;6;SECCIONAL CALI;
20250060001571;7/01/2025;6;SECCIONAL CALI;
20250060001902;7/01/2025;6;SECCIONAL CALI;
20250200000682;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060001912;7/01/2025;6;SECCIONAL CALI;
20250200000692;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20255980001395;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511940
20250140000255;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250200000702;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20255980001405;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510996
20250250000535;7/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510154
20250200000712;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20256110000451;7/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20255980001415;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202536867
20250090000642;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202512243
20258870000425;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060001581;7/01/2025;6;SECCIONAL CALI;
20257470001032;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250200000722;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250140000832;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980000932;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202433558
20257470001042;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250200000732;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20255980001425;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202537501
20250060001922;7/01/2025;6;SECCIONAL CALI;
20250100000235;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250250000545;7/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510232
20257470001052;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250200000742;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250140000265;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250200000752;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20258150001062;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511214
20250020000195;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20255980001435;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511930
20250200000762;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060001932;7/01/2025;6;SECCIONAL CALI;
20250200000772;7/01/2025;20;DIRECCION SECCIONAL HUILA;
20250140000275;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060001591;7/01/2025;6;SECCIONAL CALI;
20255980001445;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511909
20255980001455;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512646
20255210000132;7/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510501
20255980001465;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510995
20250020000205;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20250250000555;7/01/2025;25;DIRECCION SECCIONAL BOYACA;
20255980001475;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510994
20250100000245;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20255210000142;7/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510462
20250140000285;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980000942;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514896
20250060001942;7/01/2025;6;SECCIONAL CALI;
20258870000435;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250370000962;7/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202511059
20258150001072;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202514311
20250100000255;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250250000565;7/01/2025;25;DIRECCION SECCIONAL BOYACA;152386000213202510049
20258870001082;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258150001092;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202514460
20255980000952;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514958
20256110000461;7/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20258870001102;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20255980001485;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511895
20250090000652;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250140000295;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20257470000355;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20255980001495;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510993
20250060000405;7/01/2025;6;SECCIONAL CALI;
20250060001601;7/01/2025;6;SECCIONAL CALI;
20255980001505;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510837
20250060000415;7/01/2025;6;SECCIONAL CALI;
20258150001132;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511361
20258870000445;7/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250370000972;7/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510948
20250140000305;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20258150001142;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;
20255980001515;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510824
20250250000575;7/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510300
20250250000585;7/01/2025;25;DIRECCION SECCIONAL BOYACA;
20250060000425;7/01/2025;6;SECCIONAL CALI;
20257640001182;7/01/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250100000265;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20255980001525;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511873
20250060001611;7/01/2025;6;SECCIONAL CALI;
20258150001192;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511220
20250140000315;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980001535;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510818
20255980001545;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510806
20250140000842;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250020000362;7/01/2025;2;DIRECCIÓN SECCIONAL META;
20250140000325;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250080000102;7/01/2025;8;DIRECCION SECCIONAL GUAJIRA;440016001081202510016
20250190000355;7/01/2025;19;DIRECCION SECCIONAL CESAR;
20255980001555;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512633
20250040000171;7/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20257470000365;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250100000202;7/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250060001621;7/01/2025;6;SECCIONAL CALI;
20258150001252;7/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511187
20255980001565;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511841
20250090000662;7/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202510868
20255980001575;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202510792
20250060000435;7/01/2025;6;SECCIONAL CALI;
20257470000375;7/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20253160000202;7/01/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;170016000256202510170
20250140000335;7/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980001585;7/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512629
